Date,Symbol,Crypto,Open,High,Low,Close,Volume,Tradecount
22-04-2022,UNI,Uniswap,8.86,9.14,8.74,8.91,13219653.05,38789
22-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,32476467.12,110179
22-04-2022,XLM,Stellar Lumens,0.20,0.20,0.19,0.20,13214492.84,39384
22-04-2022,XMR,Monero,278.50,289.50,261.10,268.50,46520314.21,125889
22-04-2022,XRP,Ripple XRP,0.73,0.74,0.71,0.72,160328204.82,216443
21-04-2022,AAVE,Aave,186.30,196.30,169.70,173.70,43515841.25,121282
21-04-2022,ADA,Cardano,0.94,0.97,0.89,0.91,98683813.65,150741
21-04-2022,BTC,Bitcoin,41358.19,42976.00,39751.00,40480.01,2476061417.89,1515456
21-04-2022,DOGE,Dogecoin,0.14,0.14,0.13,0.14,121931727.07,134778
21-04-2022,DOT,Polkadot,19.10,19.68,18.03,18.18,87013012.07,147076
21-04-2022,ETH,Ethereum,3076.03,3180.00,2942.31,2983.58,1736496193.47,719659
21-04-2022,FIL,Filecoin,19.61,20.26,18.50,18.85,75066390.65,141517
21-04-2022,LINK,ChainLink,14.02,14.37,13.34,13.57,41645796.12,70819
21-04-2022,MATIC,Polygon,1.42,1.47,1.36,1.38,74154515.17,138974
21-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,124032024.30,199565
21-04-2022,SOL,Solana,105.58,110.00,99.86,101.78,284134458.73,369724
21-04-2022,TRX,Tron,0.06,0.08,0.06,0.07,444424571.06,912863
21-04-2022,UNI,Uniswap,9.33,9.72,8.61,8.85,18042975.21,58367
21-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,51962663.57,180486
21-04-2022,XLM,Stellar Lumens,0.20,0.20,0.19,0.20,20087444.88,53605
21-04-2022,XMR,Monero,267.00,289.50,266.10,278.50,71047686.15,214437
21-04-2022,XRP,Ripple XRP,0.75,0.77,0.72,0.73,180731787.39,241040
20-04-2022,AAVE,Aave,183.00,198.80,178.60,186.20,56546621.35,169217
20-04-2022,ADA,Cardano,0.95,0.98,0.93,0.94,89151003.95,125231
20-04-2022,BTC,Bitcoin,41493.19,42199.00,40820.00,41358.19,1697039284.09,1063843
20-04-2022,DOGE,Dogecoin,0.14,0.15,0.14,0.14,198712438.65,183954
20-04-2022,DOT,Polkadot,18.89,19.54,18.54,19.09,102401843.85,162840
20-04-2022,ETH,Ethereum,3101.74,3166.50,3036.45,3076.04,1285353922.30,571292
20-04-2022,FIL,Filecoin,20.42,20.72,19.38,19.61,72064771.73,123915
20-04-2022,LINK,ChainLink,14.24,14.50,13.70,14.02,46019392.94,72538
20-04-2022,MATIC,Polygon,1.43,1.47,1.40,1.42,71783547.76,128363
20-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,154176646.35,237432
20-04-2022,SOL,Solana,108.51,110.90,104.25,105.59,297974331.00,403021
20-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,74612850.50,159835
20-04-2022,UNI,Uniswap,9.55,9.70,9.10,9.32,13081335.41,41319
20-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,43942382.64,153487
20-04-2022,XLM,Stellar Lumens,0.20,0.21,0.20,0.20,19578171.58,57239
20-04-2022,XMR,Monero,253.90,271.80,251.00,267.00,48086349.14,124458
20-04-2022,XRP,Ripple XRP,0.77,0.78,0.74,0.75,167656195.88,192462
19-04-2022,AAVE,Aave,169.10,184.20,166.20,183.00,26886008.75,88350
19-04-2022,ADA,Cardano,0.94,0.96,0.93,0.95,70879191.94,95583
19-04-2022,BTC,Bitcoin,40801.13,41760.00,40571.00,41493.18,1472363265.36,934526
19-04-2022,DOGE,Dogecoin,0.14,0.14,0.14,0.14,114731377.76,121222
19-04-2022,DOT,Polkadot,18.16,18.96,18.04,18.88,59892582.06,93175
19-04-2022,ETH,Ethereum,3055.56,3131.00,3030.34,3101.77,1106468538.12,521060
19-04-2022,FIL,Filecoin,19.63,21.17,19.38,20.42,73372954.20,138117
19-04-2022,LINK,ChainLink,14.06,14.42,13.83,14.24,32027601.80,52555
19-04-2022,MATIC,Polygon,1.42,1.45,1.39,1.43,65011396.47,125666
19-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,117793461.43,185207
19-04-2022,SOL,Solana,102.37,109.00,101.02,108.51,280654686.06,372804
19-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,74623039.43,160604
19-04-2022,UNI,Uniswap,9.39,9.62,9.21,9.55,8256263.30,26942
19-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,35485492.23,111559
19-04-2022,XLM,Stellar Lumens,0.21,0.21,0.20,0.20,12382991.41,37729
19-04-2022,XMR,Monero,266.30,268.90,250.00,253.90,40374515.14,86122
19-04-2022,XRP,Ripple XRP,0.77,0.79,0.76,0.77,153428708.36,191968
18-04-2022,AAVE,Aave,166.70,170.00,157.40,169.00,28404139.31,82307
18-04-2022,ADA,Cardano,0.91,0.94,0.87,0.94,107348406.18,157240
18-04-2022,BTC,Bitcoin,39678.11,41116.73,38536.51,40801.13,2153574975.91,1157741
18-04-2022,DOGE,Dogecoin,0.14,0.14,0.13,0.14,166631673.40,172568
18-04-2022,DOT,Polkadot,17.74,18.36,17.10,18.15,85429480.18,130168
18-04-2022,ETH,Ethereum,2988.07,3069.60,2883.22,3055.56,1508168472.87,703622
18-04-2022,FIL,Filecoin,19.70,19.94,18.43,19.63,76696274.01,173187
18-04-2022,LINK,ChainLink,13.72,14.06,13.14,14.06,53176003.00,81882
18-04-2022,MATIC,Polygon,1.34,1.43,1.29,1.42,85279697.01,164800
18-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,171978955.18,264778
18-04-2022,SOL,Solana,100.15,102.65,94.62,102.33,271730806.75,416771
18-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,80014511.58,158632
18-04-2022,UNI,Uniswap,9.24,9.41,8.85,9.38,11796256.56,37932
18-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,41556579.70,147231
18-04-2022,XLM,Stellar Lumens,0.20,0.21,0.19,0.20,14447926.35,50991
18-04-2022,XMR,Monero,241.30,272.00,233.50,266.20,64517818.09,178757
18-04-2022,XRP,Ripple XRP,0.75,0.77,0.73,0.77,192473959.50,258339
17-04-2022,AAVE,Aave,172.30,177.70,165.90,166.70,14235143.86,44947
17-04-2022,ADA,Cardano,0.95,0.96,0.91,0.91,40310611.74,68140
17-04-2022,BTC,Bitcoin,40378.70,40595.67,39546.17,39678.12,803414248.98,590241
17-04-2022,DOGE,Dogecoin,0.14,0.15,0.14,0.14,98798237.20,118303
17-04-2022,DOT,Polkadot,18.61,18.81,17.65,17.74,51355426.95,79407
17-04-2022,ETH,Ethereum,3059.30,3083.00,2981.70,2988.06,742151590.62,389959
17-04-2022,FIL,Filecoin,21.67,21.80,19.56,19.70,94162460.69,184486
17-04-2022,LINK,ChainLink,14.14,14.62,13.65,13.73,37678856.69,68259
17-04-2022,MATIC,Polygon,1.39,1.39,1.33,1.34,27665464.09,61509
17-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,99513189.26,171362
17-04-2022,SOL,Solana,102.06,105.44,99.62,100.15,155271562.75,236697
17-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,55186133.02,130021
17-04-2022,UNI,Uniswap,9.67,9.72,9.19,9.24,6487353.82,22390
17-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,27957036.20,85709
17-04-2022,XLM,Stellar Lumens,0.21,0.21,0.20,0.20,9096987.74,29600
17-04-2022,XMR,Monero,236.10,244.00,234.70,241.40,16392699.32,34549
17-04-2022,XRP,Ripple XRP,0.78,0.79,0.75,0.75,145499726.05,176462
16-04-2022,AAVE,Aave,176.00,176.30,169.80,172.40,8819506.54,27351
16-04-2022,ADA,Cardano,0.96,0.96,0.94,0.95,34998947.70,55559
16-04-2022,BTC,Bitcoin,40551.90,40709.35,39991.55,40378.71,638275503.91,423446
16-04-2022,DOGE,Dogecoin,0.15,0.15,0.14,0.14,107920654.56,126459
16-04-2022,DOT,Polkadot,18.35,18.70,18.17,18.61,43115226.54,67396
16-04-2022,ETH,Ethereum,3040.57,3086.10,3010.03,3059.30,536234354.30,298000
16-04-2022,FIL,Filecoin,19.05,22.15,18.86,21.66,73355848.69,158540
16-04-2022,LINK,ChainLink,14.11,14.28,13.83,14.14,21326680.41,33687
16-04-2022,MATIC,Polygon,1.40,1.40,1.37,1.39,21902116.65,50852
16-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,71430595.90,122547
16-04-2022,SOL,Solana,101.38,103.50,100.71,102.06,102584953.53,135628
16-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,44744579.43,114158
16-04-2022,UNI,Uniswap,9.77,9.83,9.49,9.67,5841666.37,17463
16-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,22823707.11,71357
16-04-2022,XLM,Stellar Lumens,0.20,0.21,0.20,0.21,9223288.47,32641
16-04-2022,XMR,Monero,239.50,239.70,227.90,236.20,16513811.89,36216
16-04-2022,XRP,Ripple XRP,0.79,0.80,0.77,0.78,161483053.81,195172
15-04-2022,AAVE,Aave,172.10,176.80,168.70,175.90,13940397.77,46409
15-04-2022,ADA,Cardano,0.93,0.96,0.93,0.96,40346404.52,64036
15-04-2022,BTC,Bitcoin,39942.37,40870.36,39766.40,40551.90,966888436.82,616536
15-04-2022,DOGE,Dogecoin,0.14,0.15,0.14,0.15,206421725.14,242481
15-04-2022,DOT,Polkadot,17.91,18.43,17.78,18.34,45171891.51,76905
15-04-2022,ETH,Ethereum,3021.98,3060.92,2993.13,3040.56,755644733.73,388136
15-04-2022,FIL,Filecoin,18.69,19.21,18.66,19.05,24057042.13,60221
15-04-2022,LINK,ChainLink,13.64,14.19,13.63,14.11,25350090.74,43330
15-04-2022,MATIC,Polygon,1.37,1.40,1.37,1.40,28239956.40,61179
15-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,92729472.83,154451
15-04-2022,SOL,Solana,100.77,102.91,99.55,101.31,140391145.67,216894
15-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,57649029.86,131105
15-04-2022,UNI,Uniswap,9.48,9.98,9.45,9.77,10738048.34,36241
15-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,23886551.52,68563
15-04-2022,XLM,Stellar Lumens,0.19,0.21,0.19,0.20,27874979.26,77560
15-04-2022,XMR,Monero,229.20,240.50,228.00,239.40,19488159.12,43469
15-04-2022,XRP,Ripple XRP,0.73,0.80,0.73,0.79,340018971.28,490660
14-04-2022,AAVE,Aave,178.30,180.30,166.40,171.90,25684159.95,76401
14-04-2022,ADA,Cardano,0.97,0.99,0.92,0.93,80111053.21,118462
14-04-2022,BTC,Bitcoin,41147.78,41500.00,39551.94,39942.38,1494726286.02,803756
14-04-2022,DOGE,Dogecoin,0.14,0.15,0.14,0.14,316371897.49,347004
14-04-2022,DOT,Polkadot,18.20,18.48,17.47,17.91,64403775.68,100658
14-04-2022,ETH,Ethereum,3118.28,3145.00,2976.30,3021.98,1249759777.27,540399
14-04-2022,FIL,Filecoin,19.41,19.79,18.45,18.68,36881312.91,81064
14-04-2022,LINK,ChainLink,14.20,14.33,13.33,13.65,40058996.20,64246
14-04-2022,MATIC,Polygon,1.42,1.44,1.35,1.37,51521315.92,101742
14-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,286618899.75,406895
14-04-2022,SOL,Solana,104.92,107.72,98.77,100.77,279743555.62,359790
14-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,65312604.67,142243
14-04-2022,UNI,Uniswap,9.66,9.75,9.32,9.48,8849099.12,26456
14-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,48488650.26,178151
14-04-2022,XLM,Stellar Lumens,0.20,0.20,0.19,0.19,9188509.96,35347
14-04-2022,XMR,Monero,237.10,240.80,223.40,229.30,19928868.26,47425
14-04-2022,XRP,Ripple XRP,0.72,0.74,0.71,0.73,173590844.06,217510
13-04-2022,AAVE,Aave,164.50,179.80,162.60,178.20,29008029.49,86550
13-04-2022,ADA,Cardano,0.95,0.98,0.93,0.97,79890065.98,112129
13-04-2022,BTC,Bitcoin,40074.95,41561.31,39588.54,41147.79,1677171454.09,948061
13-04-2022,DOGE,Dogecoin,0.14,0.14,0.14,0.14,137393251.86,166895
13-04-2022,DOT,Polkadot,17.77,18.30,17.37,18.20,66760393.29,109086
13-04-2022,ETH,Ethereum,3027.65,3128.97,2996.86,3118.28,1285303924.98,623328
13-04-2022,FIL,Filecoin,19.45,19.58,18.73,19.40,34802916.63,78731
13-04-2022,LINK,ChainLink,13.98,14.22,13.68,14.19,31209233.10,56309
13-04-2022,MATIC,Polygon,1.39,1.44,1.37,1.42,60077054.37,120024
13-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,454888315.75,740374
13-04-2022,SOL,Solana,103.21,106.04,100.09,104.94,228562636.82,352611
13-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,55319636.73,141750
13-04-2022,UNI,Uniswap,9.32,9.74,9.26,9.65,11728625.21,40896
13-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,38121949.09,122974
13-04-2022,XLM,Stellar Lumens,0.19,0.20,0.19,0.20,9702355.66,36108
13-04-2022,XMR,Monero,232.70,239.00,227.30,237.10,22348074.92,53682
13-04-2022,XRP,Ripple XRP,0.72,0.73,0.70,0.72,156097770.26,205229
12-04-2022,AAVE,Aave,157.90,171.40,157.00,164.60,30169484.63,90569
12-04-2022,ADA,Cardano,0.92,0.98,0.92,0.96,109425977.49,167562
12-04-2022,BTC,Bitcoin,39530.45,40699.00,39254.63,40074.94,2309514071.59,1153667
12-04-2022,DOGE,Dogecoin,0.13,0.14,0.13,0.14,198763674.25,239645
12-04-2022,DOT,Polkadot,17.20,18.04,17.16,17.77,89394319.73,140966
12-04-2022,ETH,Ethereum,2979.75,3085.00,2950.00,3027.66,1750871209.72,742214
12-04-2022,FIL,Filecoin,18.31,19.71,18.27,19.45,56532197.38,121940
12-04-2022,LINK,ChainLink,13.76,14.33,13.63,13.98,36982702.94,66505
12-04-2022,MATIC,Polygon,1.33,1.48,1.33,1.39,90793144.18,181824
12-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,1001179036.21,1635306
12-04-2022,SOL,Solana,99.64,109.36,98.31,103.22,366259936.42,526763
12-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,63789330.28,160682
12-04-2022,UNI,Uniswap,8.99,9.49,8.94,9.32,9733530.29,33388
12-04-2022,VET,VeChain,0.06,0.06,0.06,0.06,48282470.92,167841
12-04-2022,XLM,Stellar Lumens,0.19,0.19,0.19,0.19,10263521.91,40842
12-04-2022,XMR,Monero,226.20,275.00,224.60,232.60,83006026.87,204136
12-04-2022,XRP,Ripple XRP,0.69,0.73,0.69,0.72,185940902.04,260994
11-04-2022,AAVE,Aave,176.30,178.20,155.60,157.80,32741964.84,92202
11-04-2022,ADA,Cardano,1.03,1.03,0.92,0.92,154099625.62,236922
11-04-2022,BTC,Bitcoin,42158.85,42414.71,39200.00,39530.45,2602039073.02,1385924
11-04-2022,DOGE,Dogecoin,0.15,0.15,0.13,0.13,295551510.59,336976
11-04-2022,DOT,Polkadot,19.23,19.29,17.00,17.20,138208099.36,196300
11-04-2022,ETH,Ethereum,3203.04,3213.63,2950.00,2979.74,2127486125.62,969832
11-04-2022,FIL,Filecoin,21.02,21.07,18.00,18.31,73966299.10,152681
11-04-2022,LINK,ChainLink,15.23,15.28,13.51,13.76,56867147.91,98702
11-04-2022,MATIC,Polygon,1.43,1.44,1.31,1.33,70694203.22,154234
11-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,140777535.97,258005
11-04-2022,SOL,Solana,111.06,111.94,98.10,99.67,348238454.51,491379
11-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,74405109.37,182205
11-04-2022,UNI,Uniswap,9.89,9.89,8.90,8.99,15076973.88,46625
11-04-2022,VET,VeChain,0.06,0.07,0.06,0.06,58154731.37,190281
11-04-2022,XLM,Stellar Lumens,0.20,0.20,0.19,0.19,14688974.67,54858
11-04-2022,XMR,Monero,235.60,244.20,215.20,226.20,66357131.61,151052
11-04-2022,XRP,Ripple XRP,0.75,0.76,0.68,0.69,253488704.69,328030
10-04-2022,AAVE,Aave,184.90,188.90,175.00,176.30,26532610.61,65933
10-04-2022,ADA,Cardano,1.04,1.07,1.02,1.03,54357960.73,92974
10-04-2022,BTC,Bitcoin,42753.96,43410.30,41868.00,42158.85,971459737.50,678983
10-04-2022,DOGE,Dogecoin,0.14,0.16,0.14,0.15,402339087.52,440083
10-04-2022,DOT,Polkadot,19.76,20.25,19.16,19.22,73328405.16,92359
10-04-2022,ETH,Ethereum,3258.57,3307.22,3193.00,3203.04,756032282.61,439811
10-04-2022,FIL,Filecoin,21.71,21.85,20.81,21.02,34139886.53,63228
10-04-2022,LINK,ChainLink,15.43,15.93,15.17,15.24,25031136.95,46788
10-04-2022,MATIC,Polygon,1.46,1.49,1.42,1.43,28313425.17,69332
10-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,96592264.33,187182
10-04-2022,SOL,Solana,112.97,116.09,109.71,111.07,175614158.76,282125
10-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,58350784.96,140599
10-04-2022,UNI,Uniswap,10.05,10.32,9.83,9.88,9349484.29,27934
10-04-2022,VET,VeChain,0.07,0.07,0.06,0.06,29382241.49,98184
10-04-2022,XLM,Stellar Lumens,0.20,0.21,0.20,0.20,7051945.35,26658
10-04-2022,XMR,Monero,239.80,244.80,228.40,235.80,33873566.51,79522
10-04-2022,XRP,Ripple XRP,0.76,0.77,0.75,0.75,93662860.13,127125
09-04-2022,AAVE,Aave,183.30,185.60,176.90,184.80,24890548.22,64149
09-04-2022,ADA,Cardano,1.03,1.05,1.02,1.05,51363885.97,77809
09-04-2022,BTC,Bitcoin,42252.02,42800.00,42125.48,42753.97,759274586.61,640230
09-04-2022,DOGE,Dogecoin,0.14,0.14,0.14,0.14,85533936.68,104463
09-04-2022,DOT,Polkadot,19.43,19.83,19.29,19.75,45610810.15,60605
09-04-2022,ETH,Ethereum,3192.39,3268.40,3181.28,3258.57,683630508.16,386154
09-04-2022,FIL,Filecoin,21.30,21.75,21.15,21.72,33330713.96,61469
09-04-2022,LINK,ChainLink,15.12,15.47,15.12,15.43,20934233.22,34800
09-04-2022,MATIC,Polygon,1.43,1.47,1.43,1.46,31467937.44,64074
09-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,72204242.81,128714
09-04-2022,SOL,Solana,109.92,113.69,108.28,112.96,152114680.89,246823
09-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,62568049.85,144294
09-04-2022,UNI,Uniswap,9.74,10.09,9.72,10.05,8479897.80,28142
09-04-2022,VET,VeChain,0.06,0.07,0.06,0.07,26596990.41,86767
09-04-2022,XLM,Stellar Lumens,0.20,0.21,0.20,0.20,8295197.47,29420
09-04-2022,XMR,Monero,217.20,245.00,215.90,239.80,50961204.24,117735
09-04-2022,XRP,Ripple XRP,0.76,0.77,0.75,0.76,77625116.23,107344
08-04-2022,AAVE,Aave,202.20,202.20,181.10,183.40,52765596.29,142755
08-04-2022,ADA,Cardano,1.09,1.10,1.02,1.02,93952128.17,143736
08-04-2022,BTC,Bitcoin,43444.20,43970.62,42107.14,42252.01,1830699971.61,1108136
08-04-2022,DOGE,Dogecoin,0.15,0.15,0.14,0.14,327404865.77,316228
08-04-2022,DOT,Polkadot,20.40,20.58,19.14,19.43,93149029.41,119032
08-04-2022,ETH,Ethereum,3227.20,3314.02,3173.52,3192.39,1634901495.65,810752
08-04-2022,FIL,Filecoin,22.47,22.94,21.00,21.31,78073913.08,133718
08-04-2022,LINK,ChainLink,15.74,15.91,15.01,15.13,36076432.85,63734
08-04-2022,MATIC,Polygon,1.51,1.53,1.42,1.43,62065759.76,120355
08-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,99477598.01,187848
08-04-2022,SOL,Solana,118.47,122.42,108.10,109.92,387721449.45,550158
08-04-2022,TRX,Tron,0.06,0.07,0.06,0.06,69080422.78,161335
08-04-2022,UNI,Uniswap,10.44,10.55,9.62,9.74,14838105.33,47260
08-04-2022,VET,VeChain,0.07,0.07,0.06,0.06,50331619.33,182824
08-04-2022,XLM,Stellar Lumens,0.21,0.22,0.20,0.20,16353157.81,52265
08-04-2022,XMR,Monero,225.90,227.80,214.90,217.20,20490556.12,44031
08-04-2022,XRP,Ripple XRP,0.79,0.79,0.75,0.75,162771256.50,208204
07-04-2022,AAVE,Aave,191.20,207.30,189.70,202.20,53714326.25,158672
07-04-2022,ADA,Cardano,1.05,1.10,1.04,1.09,106736899.89,173322
07-04-2022,BTC,Bitcoin,43170.47,43900.99,42727.35,43444.19,1623879486.66,999816
07-04-2022,DOGE,Dogecoin,0.14,0.15,0.14,0.15,274657540.88,268958
07-04-2022,DOT,Polkadot,19.84,20.65,19.45,20.40,100597301.65,143840
07-04-2022,ETH,Ethereum,3168.52,3268.98,3143.15,3227.19,1470465124.58,706382
07-04-2022,FIL,Filecoin,21.75,22.70,21.42,22.47,75686389.73,129435
07-04-2022,LINK,ChainLink,15.41,15.88,15.10,15.75,44539243.12,81407
07-04-2022,MATIC,Polygon,1.46,1.52,1.44,1.51,69178264.05,135766
07-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,113994103.78,218562
07-04-2022,SOL,Solana,112.94,120.00,110.88,118.48,383156868.68,581932
07-04-2022,TRX,Tron,0.06,0.06,0.06,0.06,78231853.42,170326
07-04-2022,UNI,Uniswap,9.96,10.55,9.81,10.44,14724046.99,52492
07-04-2022,VET,VeChain,0.07,0.07,0.06,0.07,50993663.64,202193
07-04-2022,XLM,Stellar Lumens,0.20,0.21,0.20,0.21,11694355.51,46365
07-04-2022,XMR,Monero,213.10,228.30,212.40,226.00,25782610.28,65679
07-04-2022,XRP,Ripple XRP,0.76,0.79,0.75,0.79,152188903.52,203495
06-04-2022,AAVE,Aave,221.10,221.10,190.40,191.30,74311175.50,217633
06-04-2022,ADA,Cardano,1.17,1.17,1.05,1.05,229948472.48,353472
06-04-2022,BTC,Bitcoin,45497.54,45507.14,43121.00,43170.47,2700644700.89,1471912
06-04-2022,DOGE,Dogecoin,0.17,0.17,0.14,0.14,798394034.08,885187
06-04-2022,DOT,Polkadot,21.78,21.82,19.71,19.85,172120456.42,254683
06-04-2022,ETH,Ethereum,3407.00,3407.50,3162.39,3168.51,2411228209.99,1098773
06-04-2022,FIL,Filecoin,24.89,24.90,21.54,21.75,139002676.18,251844
06-04-2022,LINK,ChainLink,16.75,16.79,15.27,15.41,73962946.51,145790
06-04-2022,MATIC,Polygon,1.59,1.59,1.45,1.46,107004048.03,230473
06-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,223627624.37,457892
06-04-2022,SOL,Solana,126.88,127.40,112.10,112.95,512273613.70,740311
06-04-2022,TRX,Tron,0.07,0.07,0.06,0.06,95916860.47,230930
06-04-2022,UNI,Uniswap,11.12,11.12,9.91,9.96,29676440.41,89033
06-04-2022,VET,VeChain,0.08,0.08,0.07,0.07,93178176.74,332107
06-04-2022,XLM,Stellar Lumens,0.22,0.23,0.20,0.20,21546564.99,81409
06-04-2022,XMR,Monero,222.30,224.90,211.20,213.10,26903516.21,70811
06-04-2022,XRP,Ripple XRP,0.82,0.82,0.76,0.76,274381875.70,364137
05-04-2022,AAVE,Aave,237.90,238.30,220.00,221.00,26957880.94,99740
05-04-2022,ADA,Cardano,1.21,1.22,1.16,1.17,130155835.16,204197
05-04-2022,BTC,Bitcoin,46580.50,47200.00,45353.81,45497.55,1951668192.93,1046080
05-04-2022,DOGE,Dogecoin,0.15,0.18,0.15,0.17,1051143328.08,1285123
05-04-2022,DOT,Polkadot,22.90,23.12,21.68,21.78,136552989.26,169360
05-04-2022,ETH,Ethereum,3519.50,3555.00,3400.00,3406.99,1383264215.87,674184
05-04-2022,FIL,Filecoin,25.26,26.57,24.51,24.88,170086807.59,286803
05-04-2022,LINK,ChainLink,17.51,17.66,16.66,16.74,40235806.38,82105
05-04-2022,MATIC,Polygon,1.65,1.68,1.59,1.59,61227667.94,126787
05-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,290965071.95,517884
05-04-2022,SOL,Solana,132.14,136.63,126.07,126.87,374058737.72,542422
05-04-2022,TRX,Tron,0.07,0.07,0.07,0.07,73400546.25,161259
05-04-2022,UNI,Uniswap,11.55,11.90,11.04,11.12,18358062.59,60589
05-04-2022,VET,VeChain,0.08,0.08,0.08,0.08,52636266.50,197532
05-04-2022,XLM,Stellar Lumens,0.23,0.23,0.22,0.22,14285495.94,48150
05-04-2022,XMR,Monero,222.20,228.70,217.80,222.40,24333619.61,60154
05-04-2022,XRP,Ripple XRP,0.83,0.84,0.81,0.82,144156926.24,158487
04-04-2022,AAVE,Aave,243.00,243.00,224.70,237.90,41068688.82,141894
04-04-2022,ADA,Cardano,1.19,1.25,1.16,1.21,304882047.67,472893
04-04-2022,BTC,Bitcoin,46407.36,46890.71,45118.00,46580.51,2053434523.87,1171998
04-04-2022,DOGE,Dogecoin,0.15,0.16,0.14,0.15,400091044.59,508873
04-04-2022,DOT,Polkadot,23.21,23.23,21.60,22.89,167399546.21,209325
04-04-2022,ETH,Ethereum,3521.90,3547.00,3405.97,3519.50,1564866359.69,810677
04-04-2022,FIL,Filecoin,25.43,25.77,23.65,25.25,118712358.06,202782
04-04-2022,LINK,ChainLink,18.07,18.08,16.82,17.50,66498861.63,131638
04-04-2022,MATIC,Polygon,1.69,1.69,1.61,1.65,71340229.31,148960
04-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,209464885.42,383632
04-04-2022,SOL,Solana,136.90,138.29,125.82,132.14,457752604.04,582791
04-04-2022,TRX,Tron,0.07,0.07,0.07,0.07,80169059.76,184067
04-04-2022,UNI,Uniswap,11.87,12.17,11.04,11.54,33382024.50,97583
04-04-2022,VET,VeChain,0.08,0.08,0.07,0.08,76774855.89,249455
04-04-2022,XLM,Stellar Lumens,0.24,0.24,0.23,0.23,18061978.37,51853
04-04-2022,XMR,Monero,217.40,224.20,211.40,222.10,16319742.52,51808
04-04-2022,XRP,Ripple XRP,0.84,0.84,0.80,0.83,179165135.24,215429
03-04-2022,AAVE,Aave,238.10,253.00,231.30,243.00,59219671.55,202285
03-04-2022,ADA,Cardano,1.16,1.20,1.14,1.19,92317779.56,149109
03-04-2022,BTC,Bitcoin,45810.99,47444.11,45530.92,46407.35,1550999693.05,966563
03-04-2022,DOGE,Dogecoin,0.14,0.15,0.14,0.15,177342644.65,227999
03-04-2022,DOT,Polkadot,22.61,23.57,22.51,23.21,172737851.90,209588
03-04-2022,ETH,Ethereum,3443.77,3580.34,3412.11,3521.91,1334671716.89,619758
03-04-2022,FIL,Filecoin,23.94,25.89,23.60,25.43,96392083.02,163774
03-04-2022,LINK,ChainLink,17.40,18.32,17.15,18.08,61222535.49,137165
03-04-2022,MATIC,Polygon,1.65,1.71,1.63,1.69,61728276.69,136241
03-04-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,160291738.57,297957
03-04-2022,SOL,Solana,132.48,141.11,130.52,136.90,405018764.78,540376
03-04-2022,TRX,Tron,0.07,0.07,0.07,0.07,57039132.22,146594
03-04-2022,UNI,Uniswap,11.65,12.04,11.46,11.87,26969734.54,71329
03-04-2022,VET,VeChain,0.08,0.08,0.08,0.08,67232715.35,225718
03-04-2022,XLM,Stellar Lumens,0.23,0.24,0.23,0.24,13593389.86,40817
